,movie_id,iso_639_1,name,new_lang_id,new_movie_id
2752,11661,en,English,0,1889
2753,11661,fr,Français,2,1889
2754,11661,de,Deutsch,4,1889
2755,11661,la,Latin,14,1889
2756,109513,en,English,0,1447
2757,109513,fr,Français,2,1447
2758,109513,pl,Polski,42,1447
2759,204922,en,English,0,400
2760,44113,en,English,0,1499
2761,164457,en,English,0,326
2762,4566,en,English,0,1928
2763,81836,en,English,0,2810
2764,81836,it,Italiano,3,2810
2765,10724,en,English,0,1277
2766,10724,ru,Pусский,10,1277
2767,1499,en,English,0,444
2768,20857,en,English,0,1899
2769,82693,en,English,0,423
2770,1646,en,English,0,845
2771,1646,es,Español,1,845
2772,4108,en,English,0,1802
2773,4108,fr,Français,2,1802
2774,4108,zh,普通话,7,1802
2775,8456,en,English,0,152
2776,7341,en,English,0,1475
2777,19255,en,English,0,1382
2778,10187,en,English,0,2280
2779,31005,en,English,0,2387
2780,31005,he,עִבְרִית,29,2387
2781,50780,en,English,0,831
2782,1946,en,English,0,2162
2783,85,en,English,0,41
2784,85,es,Español,1,41
2785,85,de,Deutsch,4,41
2786,85,ar,العربية,20,41
2787,85,he,עִבְרִית,29,41
2788,85,ne,,62,41
2789,772,en,English,0,422
2790,772,fr,Français,2,422
2791,840,en,English,0,2058
2792,840,es,Español,1,2058
2793,840,fr,Français,2,2058
2794,840,hi,हिन्दी,15,2058
2795,9682,en,English,0,758
2796,9682,pl,Polski,42,758
2797,96,en,English,0,48
2798,10678,en,English,0,2470
2799,10678,fr,Français,2,2470
2800,274,en,English,0,157
2801,8872,en,English,0,1792
2802,8872,cn,广州话 / 廣州話,24,1792
2803,16290,en,English,0,2697
2804,16290,ro,Română,12,2697
2805,14405,en,English,0,2340
2806,138843,en,English,0,2723
2807,11637,en,English,0,1593
2808,226486,en,English,0,2117
2809,1584,en,English,0,806
2810,9312,en,English,0,573
2811,12153,en,English,0,1756
2812,65057,en,English,0,2712
2813,76203,en,English,0,1250
2814,13497,en,English,0,2120
2815,35688,en,English,0,1399
2816,162,en,English,0,87
2817,296096,en,English,0,606
2818,1051,en,English,0,539
2819,1051,fr,Français,2,539
2820,376659,en,English,0,2771
2821,376659,ru,Pусский,10,2771
2822,10073,en,English,0,968
2823,16690,en,English,0,773
2824,273895,en,English,0,1629
2825,14873,en,English,0,2462
2826,9963,en,English,0,1851
2827,15655,en,English,0,2659
2828,21208,en,English,0,2320
2829,21208,fr,Français,2,2320
2830,21208,et,Eesti,43,2320
2831,272878,en,English,0,1281
2832,9760,en,English,0,793
2833,314365,en,English,0,1470
2834,13279,en,English,0,2067
2835,1975,en,English,0,1024
2836,1975,ru,Pусский,10,1024
2837,1975,ja,日本語,13,1024
2838,33644,en,English,0,489
2839,9895,en,English,0,869
2840,9570,en,English,0,702
2841,27579,en,English,0,1439
2842,27579,it,Italiano,3,1439
2843,16052,en,English,0,2735
2844,16052,es,Español,1,2735
2845,40264,en,English,0,2670
2846,40264,es,Español,1,2670
2847,1164,en,English,0,594
2848,1164,es,Español,1,594
2849,1164,fr,Français,2,594
2850,1164,ru,Pусский,10,594
2851,1164,ja,日本語,13,594
2852,1164,ar,العربية,20,594
2853,239678,en,English,0,1093
2854,14359,en,English,0,2332
2855,76617,en,English,0,1387
2856,4258,en,English,0,1845
2857,20391,en,English,0,1773
2858,20391,es,Español,1,1773
2859,10139,en,English,0,1008
2860,335778,en,English,0,2809
2861,9645,en,English,0,742
2862,9645,es,Español,1,742
2863,9645,it,Italiano,3,742
2864,55465,en,English,0,2070
2865,617,en,English,0,1674
2866,48289,en,English,0,2616
2867,48289,de,Deutsch,4,2616
2868,48289,ru,Pусский,10,2616
2869,243,en,English,0,140
2870,243,da,Dansk,30,140
2871,8848,en,English,0,351
2872,38,en,English,0,20
2873,38303,en,English,0,2164
2874,1266,en,English,0,649
2875,1266,tr,Türkçe,5,649
2876,107985,en,English,0,757
2877,19901,en,English,0,1621
2878,34016,en,English,0,2669
2879,59860,en,English,0,2503
2880,10069,en,English,0,965
2881,12819,en,English,0,2819
2882,9954,en,English,0,903
2883,25132,en,English,0,290
2884,577,en,English,0,297
2885,328387,en,English,0,1837
2886,12690,en,English,0,1905
2887,12690,es,Español,1,1905
2888,13596,en,English,0,2143
2889,226857,en,English,0,2202
2890,526,en,English,0,280
2891,22796,en,English,0,2381
2892,2355,en,English,0,1200
2893,5915,en,English,0,2268
2894,5915,da,Dansk,30,2268
2895,9842,en,English,0,847
2896,61012,en,English,0,1662
2897,755,en,English,0,1916
2898,755,es,Español,1,1916
2899,470,en,English,0,249
2900,15644,en,English,0,2652
2901,15644,es,Español,1,2652
2902,9582,en,English,0,709
2903,22074,en,English,0,2207
2904,22074,pl,Polski,42,2207
2905,2428,en,English,0,2372
2906,290751,en,English,0,1782
2907,13805,en,English,0,2185
2908,4597,en,English,0,1939
2909,4597,de,Deutsch,4,1939
2910,9414,en,English,0,624
2911,63492,en,English,0,2326
2912,81796,en,English,0,2797
2913,15092,en,English,0,2502
2914,15005,en,English,0,2482
2915,8198,en,English,0,2
2916,8198,fr,Français,2,2
2917,8198,vi,Tiếng Việt,38,2
2918,6963,en,English,0,2518
2919,6963,cs,Český,23,2518
2920,15070,en,English,0,2497
2921,17134,en,English,0,408
2922,17134,cs,Český,23,408
2923,41402,en,English,0,239
2924,146198,en,English,0,2511
2925,2639,en,English,0,1315
2926,295964,en,English,0,540
2927,295964,fr,Français,2,540
2928,11835,en,English,0,2152
2929,14396,en,English,0,2339
2930,15673,en,English,0,2666
2931,171274,en,English,0,2644
2932,109417,en,English,0,1984
2933,13948,en,English,0,2225
2934,106747,en,English,0,143
2935,106747,es,Español,1,143
2936,256962,en,English,0,1443
2937,48231,en,English,0,2597
2938,3509,en,English,0,1613
2939,12142,en,English,0,1751
2940,12142,pt,Português,16,1751
2941,23367,en,English,0,2529
2942,241239,en,English,0,2192
2943,241239,es,Español,1,2192
2944,3902,en,English,0,1853
2945,77948,en,English,0,405
2946,77948,es,Español,1,405
2947,21755,en,English,0,2703
2948,21755,fr,Français,2,2703
2949,21755,ja,日本語,13,2703
2950,21755,cs,Český,23,2703
2951,16608,en,English,0,129
2952,32316,en,English,0,2716
2953,7299,en,English,0,2605
2954,13405,en,English,0,2092
2955,13405,zh,普通话,7,2092
2956,13405,ja,日本語,13,2092
2957,314385,en,English,0,1477
2958,314385,fr,Français,2,1477
2959,314385,uk,Український,40,1477
2960,10448,en,English,0,1161
2961,43935,en,English,0,1425
2962,43935,tr,Türkçe,5,1425
2963,44638,en,English,0,1666
2964,199373,en,English,0,1352
2965,581,en,English,0,300
2966,52449,en,English,0,1552
2967,12150,en,English,0,1755
2968,11247,en,English,0,1464
2969,11247,de,Deutsch,4,1464
2970,11247,cs,Český,23,1464
2971,4232,en,English,0,1832
2972,694,en,English,0,378
2973,105,en,English,0,54
2974,11377,en,English,0,1511
2975,41210,en,English,0,142
2976,12090,en,English,0,1728
2977,12090,fr,Français,2,1728
2978,12090,it,Italiano,3,1728
2979,12090,de,Deutsch,4,1728
2980,62630,en,English,0,2567
2981,29427,en,English,0,1994
2982,2669,en,English,0,1323
2983,13523,en,English,0,2127
2984,25195,en,English,0,1676
2985,17277,en,English,0,496
2986,50725,en,English,0,797
2987,10065,en,English,0,962
2988,2757,en,English,0,1348
2989,2757,la,Latin,14,1348
2990,11683,en,English,0,1927
2991,11683,es,Español,1,1927
2992,11683,fr,Français,2,1927
2993,11683,it,Italiano,3,1927
2994,11683,pl,Polski,42,1927
2995,1878,en,English,0,966
2996,23082,en,English,0,2465
2997,23082,pt,Português,16,2465
2998,195589,en,English,0,2573
2999,854,en,English,0,472
3000,854,sv,svenska,11,472
3001,2280,en,English,0,1170
3002,496,en,English,0,2467
3003,496,he,עִבְרִית,29,2467
3004,496,kk,қазақ,64,2467
3005,8835,en,English,0,1711
3006,157,en,English,0,85
3007,157,ru,Pусский,10,85
3008,8643,en,English,0,242
3009,10402,en,English,0,1144
3010,218043,en,English,0,2059
3011,21301,en,English,0,2023
3012,10147,en,English,0,1013
3013,816,en,English,0,2010
3014,60307,en,English,0,713
3015,106,en,English,0,55
3016,106,es,Español,1,55
3017,10625,en,English,0,1231
3018,10625,de,Deutsch,4,1231
3019,10625,vi,Tiếng Việt,38,1231
3020,10625,sw,Kiswahili,55,1231
3021,5279,en,English,0,2106
3022,10013,en,English,0,934
3023,194662,en,English,0,2348
3024,160588,en,English,0,2031
3025,10028,en,English,0,944
3026,790,en,English,0,436
3027,43959,en,English,0,1436
3028,10364,en,English,0,2820
3029,10364,it,Italiano,3,2820
3030,9610,en,English,0,723
3031,1578,en,English,0,2694
3032,25643,en,English,0,547
3033,44115,en,English,0,1500
3034,10560,en,English,0,1206
3035,333348,en,English,0,2201
3036,20483,en,English,0,1800
3037,321697,en,English,0,1143
3038,38665,en,English,0,2262
3039,2575,en,English,0,1291
3040,2575,es,Español,1,1291
3041,11644,en,English,0,1595
3042,146227,en,English,0,2138
3043,68924,en,English,0,1575
3044,253235,en,English,0,2665
3045,10068,en,English,0,964
3046,522,en,English,0,276
3047,130150,en,English,0,2596
3048,13809,en,English,0,2186
3049,13809,ru,Pусский,10,2186
3050,33870,en,English,0,566
3051,33870,zh,普通话,7,566
3052,245703,en,English,0,2817
3053,127560,en,English,0,1960
3054,10017,en,English,0,938
3055,11468,en,English,0,1543
3056,17436,en,English,0,2361
3057,9389,en,English,0,615
3058,9389,fr,Français,2,615
3059,9626,en,English,0,733
3060,75638,en,English,0,986
3061,8363,en,English,0,95
3062,8328,en,English,0,71
3063,8328,ru,Pусский,10,71
3064,10982,en,English,0,1358
3065,205,en,English,0,119
3066,205,fr,Français,2,119
3067,1620,en,English,0,827
3068,1620,ru,Pусский,10,827
3069,1620,sr,Srpski,60,827
3070,175541,en,English,0,1958
3071,241254,en,English,0,2218
3072,679,en,English,0,368
3073,3597,en,English,0,1640
3074,193893,en,English,0,2153
3075,9675,en,English,0,754
3076,9675,hy,,52,754
3077,9988,en,English,0,920
3078,9988,de,Deutsch,4,920
3079,948,en,English,0,2206
3080,146304,en,English,0,2550
3081,7516,en,English,0,2676
3082,41439,en,English,0,1384
3083,9429,en,English,0,632
3084,38117,en,English,0,2133
3085,9792,en,English,0,815
3086,13960,en,English,0,2231
3087,114150,en,English,0,2705
3088,26602,en,English,0,1847
3089,26390,en,English,0,929
3090,27759,en,English,0,1338
3091,109428,en,English,0,1404
3092,23049,en,English,0,2458
3093,9310,en,English,0,572
3094,9310,es,Español,1,572
3095,11411,en,English,0,1528
3096,11411,fr,Français,2,1528
3097,11411,it,Italiano,3,1528
3098,11411,th,ภาษาไทย,8,1528
3099,11411,ru,Pусский,10,1528
3100,7304,en,English,0,2608
3101,7304,ru,Pусский,10,2608
3102,1491,en,English,0,759
3103,10629,en,English,0,1234
3104,255343,en,English,0,710
3105,255343,es,Español,1,710
3106,4723,en,English,0,1971
3107,25763,en,English,0,2563
3108,25763,es,Español,1,2563
3109,79694,en,English,0,2278
3110,18615,en,English,0,1147
3111,10673,en,English,0,1252
3112,4584,en,English,0,1933
3113,2977,en,English,0,1427
3114,2977,tr,Türkçe,5,1427
3115,11093,en,English,0,1393
3116,11093,fa,فارسی,18,1393
3117,207,en,English,0,120
3118,8467,en,English,0,158
3119,639,en,English,0,338
3120,24226,en,English,0,2732
3121,9285,en,English,0,2427
3122,13788,en,English,0,2182
3123,13788,he,עִבְרִית,29,2182
3124,83666,en,English,0,894
3125,318850,en,English,0,2686
3126,16161,en,English,0,2756
3127,49950,en,English,0,441
3128,10956,en,English,0,1351
3129,9594,en,English,0,716
3130,4638,en,English,0,1951
3131,13972,en,English,0,925
3132,5038,en,English,0,2057
3133,5038,es,Español,1,2057
3134,10571,en,English,0,1211
3135,19994,en,English,0,1645
3136,19994,es,Español,1,1645
3137,25166,en,English,0,306
3138,12120,en,English,0,2578
3139,9800,en,English,0,819
3140,1090,en,English,0,558
3141,9781,en,English,0,810
3142,8009,en,English,0,2767
3143,3877,en,English,0,1719
3144,8854,en,English,0,355
3145,152599,en,English,0,2075
3146,152599,la,Latin,14,2075
3147,152599,pl,Polski,42,2075
3148,68727,en,English,0,1516
3149,68727,fr,Français,2,1516
3150,12657,en,English,0,1145
3151,12657,es,Español,1,1145
3152,28178,en,English,0,1642
3153,28178,ja,日本語,13,1642
3154,264656,en,English,0,1268
3155,18777,en,English,0,1216
3156,90,en,English,0,45
3157,771,en,English,0,421
3158,9576,en,English,0,706
3159,744,en,English,0,404
3160,14,en,English,0,7
3161,45269,en,English,0,1854
3162,9493,en,English,0,665
3163,22556,en,English,0,2335
3164,873,en,English,0,486
3165,205596,en,English,0,2219
3166,16769,en,English,0,207
3167,33217,en,English,0,241
3168,132232,en,English,0,2333
3169,11153,en,English,0,1418
3170,208134,en,English,0,1560
3171,1165,en,English,0,2531
3172,1165,fr,Français,2,2531
3173,1165,de,Deutsch,4,2531
3174,4011,en,English,0,1775
3175,17202,en,English,0,455
3176,65086,en,English,0,2717
3177,10053,en,English,0,955
3178,11870,en,English,0,2205
3179,11870,fr,Français,2,2205
3180,11870,it,Italiano,3,2205
3181,11778,en,English,0,1635
3182,11778,fr,Français,2,1635
3183,11778,ru,Pусский,10,1635
3184,11778,vi,Tiếng Việt,38,1635
3185,586,en,English,0,303
3186,586,sq,shqip,44,303
3187,134411,en,English,0,1562
3188,134411,es,Español,1,1562
3189,287903,en,English,0,605
3190,287903,de,Deutsch,4,605
3191,9276,en,English,0,553
3192,2142,en,English,0,1115
3193,11397,en,English,0,1524
3194,77016,en,English,0,1547
3195,77016,es,Español,1,1547
3196,11478,en,English,0,1546
3197,266856,en,English,0,1969
3198,266856,fr,Français,2,1969
3199,266856,it,Italiano,3,1969
3200,266856,la,Latin,14,1969
3201,10564,en,English,0,1208
3202,24150,en,English,0,2721
3203,228970,en,English,0,2725
3204,18405,en,English,0,1744
3205,6961,en,English,0,2517
3206,11442,en,English,0,1534
3207,2493,en,English,0,1259
3208,14047,en,English,0,2251
3209,64690,en,English,0,2624
3210,11132,en,English,0,1409
3211,17127,en,English,0,403
3212,1562,en,English,0,603
3213,232679,en,English,0,1589
3214,17880,en,English,0,763
3215,14736,en,English,0,2421
3216,14736,es,Español,1,2421
3217,23706,en,English,0,2614
3218,23706,es,Español,1,2614
3219,9100,en,English,0,2151
3220,116,en,English,0,61
3221,1245,en,English,0,634
3222,4995,en,English,0,2049
3223,14012,en,English,0,1444
3224,12212,en,English,0,1778
3225,8975,en,English,0,2635
3226,8975,ar,العربية,20,2635
3227,342521,en,English,0,2453
3228,45272,en,English,0,2744
3229,9424,en,English,0,628
3230,97367,en,English,0,2710
3231,97367,es,Español,1,2710
3232,254904,en,English,0,516
3233,12162,en,English,0,1762
3234,12162,tr,Türkçe,5,1762
3235,12162,ar,العربية,20,1762
3236,11495,en,English,0,1555
3237,11495,it,Italiano,3,1555
3238,64689,en,English,0,1485
3239,157849,en,English,0,1138
3240,51828,en,English,0,1327
3241,22798,en,English,0,2382
3242,7501,en,English,0,2671
3243,7501,cs,Český,23,2671
3244,97430,en,English,0,2611
3245,12257,en,English,0,1789
3246,14024,en,English,0,2248
3247,14024,fr,Français,2,2248
3248,115,en,English,0,60
3249,115,es,Español,1,60
3250,115,de,Deutsch,4,60
3251,115,he,עִבְרִית,29,60
3252,7874,en,English,0,2739
3253,7874,cs,Český,23,2739
3254,4911,en,English,0,2018
3255,1988,en,English,0,1029
3256,1988,fr,Français,2,1029
3257,1988,ur,اردو,19,1029
3258,16222,en,English,0,2773
3259,9557,en,English,0,693
3260,9557,es,Español,1,693
3261,9557,sv,svenska,11,693
3262,8321,en,English,0,67
3263,10186,en,English,0,1033
3264,10186,fr,Français,2,1033
3265,25704,en,English,0,577
3266,133694,en,English,0,1307
3267,19265,en,English,0,1386
3268,8053,en,English,0,2787
3269,8053,es,Español,1,2787
3270,5236,en,English,0,2098
3271,6552,en,English,0,2425
3272,1018,en,English,0,531
3273,1018,es,Español,1,531
3274,42188,en,English,0,626
3275,6687,en,English,0,2464
3276,6687,es,Español,1,2464
3277,6687,fr,Français,2,2464
3278,6687,zh,普通话,7,2464
3279,6687,ru,Pусский,10,2464
3280,8461,en,English,0,155
3281,400,en,English,0,218
3282,23759,en,English,0,2632
3283,23759,gd,,22,2632
3284,10185,en,English,0,1032
3285,10185,fr,Français,2,1032
3286,172391,en,English,0,193
3287,137,en,English,0,72
3288,137,fr,Français,2,72
3289,137,it,Italiano,3,72
3290,264999,en,English,0,1377
3291,454,en,English,0,244
3292,33,en,English,0,17
3293,1951,en,English,0,1011
3294,10998,en,English,0,1363
3295,114,en,English,0,59
3296,114,it,Italiano,3,59
3297,114,ja,日本語,13,59
3298,2604,en,English,0,1298
3299,2604,es,Español,1,1298
3300,864,en,English,0,480
3301,864,fr,Français,2,480
3302,864,de,Deutsch,4,480
3303,864,ru,Pусский,10,480
3304,14435,en,English,0,2346
3305,1931,en,English,0,997
3306,691,en,English,0,376
3307,691,it,Italiano,3,376
3308,691,ar,العربية,20,376
3309,9877,en,English,0,858
3310,9877,it,Italiano,3,858
3311,12227,en,English,0,1783
3312,71688,en,English,0,2328
3313,8291,en,English,0,50
3314,8291,fr,Français,2,50
3315,13950,en,English,0,2226
3316,13950,fr,Français,2,2226
3317,12158,en,English,0,1759
3318,11586,en,English,0,1578
3319,11586,es,Español,1,1578
3320,11586,fr,Français,2,1578
3321,12403,en,English,0,1826
3322,34563,en,English,0,919
3323,10368,en,English,0,1128
3324,10368,it,Italiano,3,1128
3325,10368,ru,Pусский,10,1128
3326,14434,en,English,0,2345
3327,24940,en,English,0,2299
3328,82679,en,English,0,412
3329,1440,en,English,0,735
3330,18041,en,English,0,849
3331,18041,it,Italiano,3,849
3332,87729,en,English,0,2244
3333,44754,en,English,0,1697
3334,142,en,English,0,75
3335,10712,en,English,0,1273
3336,243938,en,English,0,2368
3337,10876,en,English,0,1330
3338,86838,en,English,0,2024
3339,86838,vi,Tiếng Việt,38,2024
3340,97370,en,English,0,2594
3341,801,en,English,0,442
3342,44214,en,English,0,1535
3343,44214,fr,Français,2,1535
3344,44214,it,Italiano,3,1535
3345,240,en,English,0,138
3346,240,es,Español,1,138
3347,240,it,Italiano,3,138
3348,240,la,Latin,14,138
3349,9816,en,English,0,786
3350,10131,en,English,0,1001
3351,339984,en,English,0,1803
3352,8859,en,English,0,358
3353,8859,fr,Français,2,358
3354,8859,ja,日本語,13,358
3355,11967,en,English,0,1685
3356,239563,en,English,0,1688
3357,222899,en,English,0,1089
3358,4951,en,English,0,2035
3359,4951,fr,Français,2,2035
3360,1954,en,English,0,1012
3361,22345,en,English,0,2277
3362,22345,es,Español,1,2277
3363,9448,en,English,0,643
3364,11186,en,English,0,1432
3365,11186,tr,Türkçe,5,1432
3366,136835,en,English,0,2229
3367,5876,en,English,0,2255
3368,264660,en,English,0,1270
3369,492,en,English,0,260
3370,492,fr,Français,2,260
3371,10691,en,English,0,1261
3372,10691,es,Español,1,1261
3373,5172,en,English,0,2079
3374,58680,en,English,0,679
3375,264644,en,English,0,1262
3376,11592,en,English,0,1777
3377,16406,en,English,0,69
3378,16406,fr,Français,2,69
3379,3682,en,English,0,1669
3380,107811,en,English,0,672
3381,2266,en,English,0,1163
3382,2266,es,Español,1,1163
3383,2266,fr,Français,2,1163
3384,2266,zh,普通话,7,1163
3385,2266,ar,العربية,20,1163
3386,144340,en,English,0,2064
3387,28211,en,English,0,1651
3388,47502,en,English,0,2420
3389,9950,en,English,0,901
3390,9950,pl,Polski,42,901
3391,84892,en,English,0,1423
3392,24227,en,English,0,2733
3393,9672,en,English,0,753
3394,9672,de,Deutsch,4,753
3395,157544,en,English,0,978
3396,157544,de,Deutsch,4,978
3397,59678,en,English,0,1192
3398,79777,en,English,0,2304
3399,79777,hr,Hrvatski,45,2304
3400,79777,sr,Srpski,60,2304
3401,79777,bs,Bosanski,68,2304
3402,158011,en,English,0,2287
3403,8952,en,English,0,413
3404,13435,en,English,0,2100
3405,13435,es,Español,1,2100
3406,13435,ru,Pусский,10,2100
3407,13435,ja,日本語,13,2100
3408,319,en,English,0,175
3409,319,it,Italiano,3,175
3410,9504,en,English,0,671
3411,26688,en,English,0,1903
3412,6615,en,English,0,2446
3413,6615,es,Español,1,2446
3414,14574,en,English,0,2374
3415,16,en,English,0,8
3416,21612,en,English,0,2096
3417,21612,it,Italiano,3,2096
3418,36691,en,English,0,1739
3419,23631,en,English,0,2590
3420,23631,es,Español,1,2590
3421,45324,en,English,0,1870
3422,45324,fr,Français,2,1870
3423,12144,en,English,0,2020
3424,56601,en,English,0,2649
3425,9552,en,English,0,2822
3426,9552,fr,Français,2,2822
3427,9552,de,Deutsch,4,2822
3428,9552,el,ελληνικά,6,2822
3429,9552,la,Latin,14,2822
3430,9552,ar,العربية,20,2822
3431,578,en,English,0,1598
3432,2105,en,English,0,1092
3433,10136,en,English,0,1005
3434,10136,it,Italiano,3,1005
3435,10136,cs,Český,23,1005
3436,67660,en,English,0,1105
3437,10611,en,English,0,1226
3438,154,en,English,0,1950
3439,3049,en,English,0,987
3440,860,en,English,0,476
3441,9281,en,English,0,557
3442,9281,de,Deutsch,4,557
3443,75674,en,English,0,1602
3444,75674,ru,Pусский,10,1602
3445,9762,en,English,0,794
3446,184,en,English,0,106
3447,13335,en,English,0,2593
3448,76726,en,English,0,1435
3449,10269,en,English,0,1081
3450,36819,en,English,0,1786
3451,17130,en,English,0,406
3452,57214,en,English,0,2639
3453,9357,en,English,0,595
3454,13812,en,English,0,2189
3455,9030,en,English,0,464
3456,9030,es,Español,1,464
3457,19084,en,English,0,1335
3458,8386,en,English,0,2313
3459,1360,en,English,0,691
3460,1360,fr,Français,2,691
3461,1360,ru,Pусский,10,691
3462,222935,en,English,0,896
3463,10220,en,English,0,1059
3464,10220,ru,Pусский,10,1059
3465,10220,he,עִבְרִית,29,1059
3466,11601,en,English,0,1582
3467,205220,en,English,0,226
3468,14191,en,English,0,2289
3469,129670,en,English,0,2479
3470,129670,es,Español,1,2479
3471,34549,en,English,0,911
3472,57157,en,English,0,2764
3473,1948,en,English,0,1009
3474,1948,es,Español,1,1009
3475,1948,ko,한국어/조선말,25,1009
3476,46889,en,English,0,2271
3477,60599,en,English,0,1536
3478,227719,en,English,0,2416
3479,12088,en,English,0,1726
3480,14799,en,English,0,2443
3481,7510,en,English,0,2674
3482,31246,en,English,0,2459
3483,61752,en,English,0,1882
3484,10362,en,English,0,1125
3485,86825,en,English,0,2016
3486,38448,en,English,0,2204
3487,38448,fr,Français,2,2204
3488,38448,ro,Română,12,2204
3489,236751,en,English,0,2662
3490,107,en,English,0,56
3491,107,ru,Pусский,10,56
3492,927,en,English,0,508
3493,927,es,Español,1,508
3494,11,en,English,0,4
3495,291870,en,English,0,2077
3496,45317,en,English,0,544
3497,12094,en,English,0,1731
3498,10377,en,English,0,1130
3499,249164,en,English,0,1785
3500,9942,en,English,0,895
3501,1817,en,English,0,931
3502,1817,sw,Kiswahili,55,931
3503,10229,en,English,0,1062
3504,687,en,English,0,373
3505,796,en,English,0,2679
3506,796,fr,Français,2,2679
3507,796,vi,Tiếng Việt,38,2679
3508,22804,en,English,0,2386
3509,10156,en,English,0,1017
3510,10156,fr,Français,2,1017
3511,10156,la,Latin,14,1017
3512,12837,en,English,0,1953
3513,17708,en,English,0,2752
3514,17708,es,Español,1,2752
3515,17708,th,ภาษาไทย,8,2752
3516,17708,vi,Tiếng Việt,38,2752
3517,13937,en,English,0,2223
3518,28932,en,English,0,1867
3519,31909,en,English,0,2617
3520,167073,en,English,0,1531
3521,14369,en,English,0,2336
3522,16888,en,English,0,1924
3523,121826,en,English,0,2565
3524,121826,fr,Français,2,2565
3525,10646,en,English,0,2415
3526,12149,en,English,0,1754
3527,304357,en,English,0,641
3528,304357,de,Deutsch,4,641
3529,20009,en,English,0,1649
3530,1587,en,English,0,808
3531,30973,en,English,0,2377
3532,63020,en,English,0,2203
3533,86829,en,English,0,2017
3534,13888,en,English,0,2209
3535,42345,en,English,0,707
3536,11917,en,English,0,2279
3537,24137,en,English,0,2718
3538,601,en,English,0,1644
3539,13067,en,English,0,2007
3540,88641,en,English,0,2469
3541,96399,en,English,0,2357
3542,96399,es,Español,1,2357
3543,489,en,English,0,258
3544,214,en,English,0,122
3545,10890,en,English,0,2762
3546,10890,ru,Pусский,10,2762
3547,10890,pl,Polski,42,2762
3548,1588,en,English,0,809
3549,316727,en,English,0,2148
3550,10314,en,English,0,1103
3551,663,en,English,0,356
3552,11804,en,English,0,1647
3553,11873,en,English,0,1668
3554,11873,es,Español,1,1668
3555,9289,en,English,0,562
3556,9289,fr,Français,2,562
3557,9289,de,Deutsch,4,562
3558,10414,en,English,0,1146
3559,1970,en,English,0,1022
3560,1970,ja,日本語,13,1022
3561,9614,en,English,0,186
3562,8922,en,English,0,2242
3563,1648,en,English,0,846
3564,1648,fr,Français,2,846
3565,1648,de,Deutsch,4,846
3566,1648,el,ελληνικά,6,846
3567,74534,en,English,0,445
3568,74534,hi,हिन्दी,15,445
3569,9355,en,English,0,593
3570,10999,en,English,0,1364
3571,44040,en,English,0,1473
3572,44040,es,Español,1,1473
3573,44040,uk,Український,40,1473
3574,10426,en,English,0,1149
3575,10426,fr,Français,2,1149
3576,10426,pt,Português,16,1149
3577,280092,en,English,0,791
3578,280092,th,ภาษาไทย,8,791
3579,13938,en,English,0,2224
3580,10163,en,English,0,1023
3581,12182,en,English,0,1770
3582,1832,en,English,0,1361
3583,15301,en,English,0,2560
3584,15301,fr,Français,2,2560
3585,15301,de,Deutsch,4,2560
3586,15301,vi,Tiếng Việt,38,2560
3587,10135,en,English,0,1004
3588,10135,pt,Português,16,1004
3589,26352,en,English,0,908
3590,20616,en,English,0,1974
3591,9794,en,English,0,816
3592,9794,hu,Magyar,39,816
3593,15037,en,English,0,2487
3594,227,en,English,0,692
3595,294272,en,English,0,2701
3596,11336,en,English,0,1497
3597,11336,ru,Pусский,10,1497
3598,88036,en,English,0,1741
3599,88036,fr,Français,2,1741
3600,22824,en,English,0,2392
3601,11545,en,English,0,1566
3602,11545,es,Español,1,1566
3603,11545,fr,Français,2,1566
3604,11545,la,Latin,14,1566
3605,268238,en,English,0,2315
3606,41823,en,English,0,479
3607,9362,en,English,0,600
3608,9902,en,English,0,874
3609,14729,en,English,0,2418
3610,14729,sv,svenska,11,2418
3611,9455,en,English,0,647
3612,9455,zh,普通话,7,647
3613,9455,cn,广州话 / 廣州話,24,647
3614,103731,en,English,0,2146
3615,10090,en,English,0,979
3616,10090,es,Español,1,979
3617,75900,en,English,0,1126
3618,9515,en,English,0,675
3619,9515,pl,Polski,42,675
3620,328425,en,English,0,2782
3621,1542,en,English,0,780
3622,10490,en,English,0,1183
3623,87093,en,English,0,2400
3624,87093,fr,Français,2,2400
3625,87093,it,Italiano,3,2400
3626,10029,en,English,0,945
3627,11507,en,English,0,1557
3628,37931,en,English,0,2078
3629,37931,ru,Pусский,10,2078
3630,87818,en,English,0,2263
3631,88005,en,English,0,2312
3632,73,en,English,0,237
3633,14283,en,English,0,2314
3634,14283,es,Español,1,2314
3635,14283,fr,Français,2,2314
3636,14283,it,Italiano,3,2314
3637,14283,de,Deutsch,4,2314
3638,14283,zh,普通话,7,2314
3639,209403,en,English,0,1941
3640,7942,en,English,0,2751
3641,73247,en,English,0,2711
3642,253331,en,English,0,2689
3643,9952,en,English,0,902
3644,256924,en,English,0,2557
3645,256924,it,Italiano,3,2557
3646,82532,en,English,0,1926
3647,2088,en,English,0,1085
3648,10388,en,English,0,1135
3649,10388,fr,Français,2,1135
3650,1640,en,English,0,840
3651,1640,es,Español,1,840
3652,1640,zh,普通话,7,840
3653,1640,fa,فارسی,18,840
3654,1640,ko,한국어/조선말,25,840
