,movie_id,id,name,new_movie_id
7119,1165,16804,France 3 Cinema,2531
7120,4011,4354,"Geffen Company, The",1775
7121,4011,6194,Warner Bros.,1775
7122,17202,35,Lions Gate Films,455
7123,65086,1314,Hammer Film Productions,2717
7124,65086,2452,UK Film Council,2717
7125,65086,2514,Alliance Films,2717
7126,65086,6417,Film i Väst,2717
7127,65086,8989,Talisman Productions,2717
7128,65086,10246,Cross Creek Pictures,2717
7129,65086,11448,Exclusive Media Group,2717
7130,65086,18230,Filmgate Films,2717
7131,10053,1302,Davis Entertainment,955
7132,10053,3287,Screen Gems,955
7133,11870,33,Universal Pictures,2205
7134,11778,33,Universal Pictures,1635
7135,11778,538,EMI Films Ltd.,1635
7136,586,12,New Line Cinema,303
7137,586,11391,Tribeca Productions,303
7138,586,11407,Baltimore Pictures,303
7139,134411,1450,Front Street Productions,1562
7140,134411,6735,Participant Media,1562
7141,134411,6736,Imagenation Abu Dhabi FZ,1562
7142,134411,11448,Exclusive Media Group,1562
7143,134411,14739,Spitfire Pictures,1562
7144,287903,33,Universal Pictures,605
7145,287903,923,Legendary Pictures,605
7146,9276,7405,Dimension Films,553
7147,9276,11705,Los Hooligans Productions,553
7148,2142,14,Miramax Films,1115
7149,2142,978,Across the River Productions,1115
7150,2142,979,Woods Entertainment,1115
7151,11397,333,Original Film,1524
7152,11397,441,Columbia Pictures Corporation,1524
7153,11397,2882,Neal H. Moritz Productions,1524
7154,77016,10405,Emmett/Furla Films,1547
7155,77016,11448,Exclusive Media Group,1547
7156,77016,11449,Hedge Fund Film Partners,1547
7157,77016,16312,Crave Films,1547
7158,77016,46961,Knightsbridge Entertainment,1547
7159,77016,47169,Le Grisbi Productions,1547
7160,77016,47354,5150 Action,1547
7161,11478,33,Universal Pictures,1546
7162,11478,333,Original Film,1546
7163,11478,506,Newmarket Capital Group,1546
7164,11478,11482,Cranium Films,1546
7165,266856,10163,Working Title Films,1969
7166,10564,306,Twentieth Century Fox Film Corporation,1208
7167,10564,32803,Wind Dancer Films,1208
7168,24150,7405,Dimension Films,2721
7169,24150,10370,Spectacle Entertainment Group,2721
7170,24150,15822,Trancas International Films,2721
7171,228970,43,Fox Searchlight Pictures,2725
7172,228970,15829,Pacific Standard,2725
7173,228970,93542,bob industries,2725
7174,18405,134,Rogue Pictures,1744
7175,18405,773,Film Afrika,1744
7176,18405,17611,Sean S. Cunningham Films,1744
7177,6961,2157,26 Films,2517
7178,6961,12026,Gold Circle Films,2517
7179,6961,29018,Visionview Production,2517
7180,11442,7405,Dimension Films,1534
7181,2493,1153,Act III Communications,1259
7182,2493,49243,The Princess Bride Ltd.,1259
7183,2493,49244,Buttercup Films Ltd.,1259
7184,14047,308,The Weinstein Company,2251
7185,14047,3298,Harpo Films,2251
7186,14047,8801,Marshall Production,2251
7187,64690,2266,Bold Films,2624
7188,64690,2527,Marc Platt Productions,2624
7189,64690,3263,Odd Lot Entertainment,2624
7190,64690,7263,FilmDistrict,2624
7191,64690,11337,Motel Movies,2624
7192,64690,46625,Newbridge Film Capital,2624
7193,11132,2,Walt Disney Pictures,1409
7194,17127,306,Twentieth Century Fox Film Corporation,403
7195,1562,284,DNA Films,603
7196,1562,359,Figment Films,603
7197,1562,785,Sociedad General de Cine S.A.,603
7198,1562,2452,UK Film Council,603
7199,1562,2890,Fox Atomic,603
7200,1562,10890,Koan Films,603
7201,232679,551,Mandalay Pictures,1589
7202,232679,10156,Affirm Films,1589
7203,17880,306,Twentieth Century Fox Film Corporation,763
7204,14736,4319,40 Acres & A Mule Filmworks,2421
7205,23706,444,Dune Entertainment,2614
7206,23706,711,Fox 2000 Pictures,2614
7207,23706,4258,Fortis Films,2614
7208,23706,6332,Dune Entertainment III,2614
7209,23706,14718,Radar Pictures,2614
7210,9100,5,Columbia Pictures,2151
7211,116,7,DreamWorks,61
7212,1245,5,Columbia Pictures,634
7213,1245,2370,Merchant Ivory Productions,634
7214,4995,12,New Line Cinema,2049
7215,4995,178,Ghoulardi Film Company,2049
7216,4995,840,Lawrence Gordon Productions,2049
7217,14012,306,Twentieth Century Fox Film Corporation,1444
7218,14012,711,Fox 2000 Pictures,1444
7219,14012,12194,Zucker/Netter Productions,1444
7220,12212,333,Original Film,1778
7221,12212,11317,Phoenix Pictures,1778
7222,12212,53473,Canal+ Droits Audiovisuels,1778
7223,8975,306,Twentieth Century Fox Film Corporation,2635
7224,8975,4024,Pacific Film and Television Commission,2635
7225,8975,10339,WWE Studios,2635
7226,342521,12,New Line Cinema,2453
7227,45272,2236,Maguire Entertainment,2744
7228,45272,3287,Screen Gems,2744
7229,45272,5388,Sony Pictures Home Entertainment,2744
7230,9424,79,Village Roadshow Pictures,628
7231,9424,919,Beacon Communications,628
7232,9424,2848,Hoyts Film Partnership,628
7233,9424,8411,Metro-Goldwyn-Mayer (MGM),628
7234,9424,33088,Behavioral Problem Productions Ltd.,628
7235,97367,737,Sidney Kimmel Entertainment,2710
7236,97367,8600,Electric City Entertainment,2710
7237,97367,22632,Verisimilitude,2710
7238,254904,597,Irish Dreamtime,516
7239,254904,7295,Relativity Media,516
7240,254904,57944,SPD Films,516
7241,12162,491,Summit Entertainment,1762
7242,12162,770,Kingsgate Films,1762
7243,12162,2053,Grosvenor Park Media Ltd.,1762
7244,12162,10255,Voltage Pictures,1762
7245,12162,20343,Film Capital Europe Funds (FCEF ),1762
7246,12162,20344,First Light Production,1762
7247,11495,33,Universal Pictures,1555
7248,11495,10308,Dino De Laurentiis Company,1555
7249,64689,81,Plan B Entertainment,1485
7250,64689,8532,1984 Private Defense Contractors,1485
7251,64689,13184,Annapurna Pictures,1485
7252,64689,13648,Inferno Entertainment,1485
7253,64689,13649,Chockstone Pictures,1485
7254,157849,191,Senator Film Produktion,1138
7255,157849,1632,Lionsgate,1138
7256,157849,7493,FilmNation Entertainment,1138
7257,157849,9349,Film4,1138
7258,157849,13241,Demarest Films,1138
7259,157849,28275,The Ink Factory,1138
7260,157849,36615,Potboiler Productions,1138
7261,157849,36616,Amusement Park Films,1138
7262,51828,2335,Film 4,1327
7263,51828,5420,Color Force,1327
7264,22798,444,Dune Entertainment,2382
7265,22798,771,Mandate Pictures,2382
7266,22798,8818,Vincent Pictures,2382
7267,22798,17032,Barry Mendel Productions,2382
7268,22798,19813,Flower Films (II),2382
7269,22798,93521,Rye Road Productions,2382
7270,22798,93522,Babe Ruthless Productions,2382
7271,7501,2253,Lawrence Bender Productions,2671
7272,97430,11112,Arcade Pictures,2611
7273,97430,11113,Iron Fists,2611
7274,12257,6194,Warner Bros.,1789
7275,12257,11407,Baltimore Pictures,1789
7276,12257,13040,Kasdan Pictures,1789
7277,14024,12,New Line Cinema,2248
7278,14024,816,FilmEngine,2248
7279,14024,3235,Brookwell-McNamara Entertainment,2248
7280,14024,15312,ChickFlick Productions,2248
7281,115,37,Gramercy Pictures,60
7282,115,1382,PolyGram Filmed Entertainment,60
7283,115,10163,Working Title Films,60
7284,7874,2315,Paramount Classics,2739
7285,4911,60,United Artists,2018
7286,4911,763,Intermedia Films,2018
7287,4911,1809,IM Filmproduktion,2018
7288,4911,1810,Cosmic Pictures,2018
7289,4911,8411,Metro-Goldwyn-Mayer (MGM),2018
7290,4911,11462,Alphaville Films,2018
7291,1988,81,Plan B Entertainment,1029
7292,1988,163,Revolution Films,1029
7293,1988,838,Paramount Vantage,1029
7294,16222,441,Columbia Pictures Corporation,2773
7295,9557,2090,Motion Picture Corporation of America,693
7296,9557,2188,Artisan Entertainment,693
7297,8321,2376,Blueprint Pictures,67
7298,8321,7419,Scion Films,67
7299,8321,9349,Film4,67
7300,8321,10146,Focus Features,67
7301,8321,20899,Twins Financing,67
7302,10186,2890,Fox Atomic,1033
7303,25704,444,Dune Entertainment,577
7304,25704,2363,Cold Spring Pictures,577
7305,25704,2364,The Montecito Picture Company,577
7306,25704,2890,Fox Atomic,577
7307,133694,6735,Participant Media,1307
7308,133694,6736,Imagenation Abu Dhabi FZ,1307
7309,133694,10146,Focus Features,1307
7310,133694,29311,Media Farm,1307
7311,133694,29312,Sunday Night,1307
7312,133694,29313,Pearl Street Films,1307
7313,19265,58,Sony Pictures Classics,1386
7314,19265,856,Wild Bunch,1386
7315,19265,1824,Gravier Productions,1386
7316,19265,12966,Perdido Productions,1386
7317,8053,2322,The Javelina Film Company,2787
7318,8053,6896,EuropaCorp,2787
7319,5236,1885,Silver Pictures,2098
7320,5236,6194,Warner Bros.,2098
7321,6552,441,Columbia Pictures Corporation,2425
7322,6552,598,Team Todd,2425
7323,6552,6092,Licht/Mueller Film Corporation,2425
7324,1018,373,Asymmetrical Productions,531
7325,1018,635,Les Films Alain Sarde,531
7326,1018,636,Babbo Inc.,531
7327,1018,637,The Picture Factory,531
7328,1018,5358,Canal+,531
7329,42188,43,Fox Searchlight Pictures,626
7330,42188,284,DNA Films,626
7331,42188,9349,Film4,626
7332,6687,2064,Lietuvos Kinostudija,2464
7333,6687,2065,Scout Productions,2464
7334,6687,2674,Telecinco Cinema,2464
7335,6687,7956,Castelao Producciones,2464
7336,6687,9335,Canal+ España,2464
7337,6687,10843,Future Films,2464
7338,6687,12370,Filmax International,2464
7339,6687,12371,Filmax Group,2464
7340,6687,12372,Universum Film (UFA),2464
7341,8461,860,Celluloid Dreams,155
7342,8461,2458,Tartan Films,155
7343,8461,9349,Film4,155
7344,8461,11509,Warner Independent Pictures (WIP),155
7345,400,14,Miramax Films,218
7346,23759,1178,Pathé Pictures International,2632
7347,23759,2452,UK Film Council,2632
7348,23759,3573,Celador Films,2632
7349,23759,5358,Canal+,2632
7350,23759,6194,Warner Bros.,2632
7351,23759,6301,CinéCinéma,2632
7352,10185,35,Lions Gate Films,1032
7353,10185,126,Lakeshore Entertainment,1032
7354,10185,2152,GreeneStreet Films,1032
7355,10185,22056,Midnight Picture Show,1032
7356,172391,33805,Triggerfish Animation,193
7357,137,5,Columbia Pictures,72
7358,264999,6194,Warner Bros.,1377
7359,264999,34981,Iron Horse Entertainment (II),1377
7360,454,240,Bazmark Films,244
7361,454,306,Twentieth Century Fox Film Corporation,244
7362,33,171,Malpaso Productions,17
7363,33,6194,Warner Bros.,17
7364,1951,76,Zentropa Entertainments,1011
7365,1951,119,Danmarks Radio (DR),1011
7366,1951,201,Arte,1011
7367,1951,321,Memfis Film,1011
7368,1951,814,Isabella Films BV,1011
7369,1951,986,Degeto Film,1011
7370,1951,1711,Ognon Pictures,1011
7371,1951,3221,Sveriges Television (SVT),1011
7372,1951,5358,Canal+,1011
7373,1951,5975,Yleisradio (YLE),1011
7374,1951,6916,Arte France Cinéma,1011
7375,1951,7025,Westdeutscher Rundfunk (WDR),1011
7376,1951,11499,Alan Young Pictures,1011
7377,1951,12023,Nederlandse Programma Stichting (NPS),1011
7378,1951,12927,Canal+ Television AB,1011
7379,1951,17513,Film i Väst,1011
7380,1951,23207,Invicta Capital,1011
7381,1951,25491,Edith Film Oy,1011
7382,1951,30268,Pain Unlimited GmbH Filmproduktion,1011
7383,1951,53874,Sigma Films,1011
7384,1951,55428,Manderlay,1011
7385,10998,4,Paramount Pictures,1363
7386,114,9195,Touchstone Pictures,59
7387,114,10282,Silver Screen Partners IV,59
7388,2604,33,Universal Pictures,1298
7389,2604,4198,Ixtlan,1298
7390,864,5888,Walt Disney,480
7391,14435,1632,Lionsgate,2346
7392,1931,1309,Rainforest Films,997
7393,691,60,United Artists,376
7394,691,7576,Eon Productions,376
7395,691,10761,Danjaq,376
7396,9877,333,Original Film,858
7397,9877,559,TriStar Pictures,858
7398,9877,11317,Phoenix Pictures,858
7399,9877,53473,Canal+ Droits Audiovisuels,858
7400,12227,2,Walt Disney Pictures,1783
7401,12227,10282,Silver Screen Partners IV,1783
7402,12227,12608,Hybrid Productions Inc.,1783
7403,71688,2452,UK Film Council,2328
7404,71688,5358,Canal+,2328
7405,71688,5654,DJ Films,2328
7406,71688,6301,CinéCinéma,2328
7407,71688,7981,Pathé,2328
7408,71688,9349,Film4,2328
7409,71688,11843,Goldcrest Pictures,2328
7410,71688,19749,Yuk Films,2328
7411,8291,5,Columbia Pictures,50
7412,13950,12,New Line Cinema,2226
7413,12158,4,Paramount Pictures,1759
7414,11586,6194,Warner Bros.,1578
7415,12403,1302,Davis Entertainment,1826
7416,12403,7295,Relativity Media,1826
7417,12403,8853,Rogue,1826
7418,12403,11029,QED International,1826
7419,12403,22539,Tooley Productions,1826
7420,34563,43,Fox Searchlight Pictures,919
7421,34563,444,Dune Entertainment,919
7422,34563,1975,Sneak Preview Entertainment,919
7423,34563,55015,Pointe Studios,919
7424,10368,1702,Medusa Produzione,1128
7425,10368,10102,Cattleya,1128
7426,10368,10378,Cineritmo,1128
7427,10368,10379,Film and General Productions,1128
7428,14434,43,Fox Searchlight Pictures,2345
7429,24940,13,Universal Studios,2299
7430,82679,4,Paramount Pictures,412
7431,82679,2348,Nickelodeon Movies,412
7432,82679,10039,Anonymous Content,412
7433,82679,13204,Fake Empire,412
7434,2013,591,France 3 Cinéma,1049
7435,2013,862,The Kennedy/Marshall Company,1049
7436,2013,866,Pathé Renn Productions,1049
7437,2013,1997,Banques Populaire Image 7,1049
7438,2013,5358,Canal+,1049
7439,2013,6301,CinéCinéma,1049
7440,2013,11433,C.R.R.A.V. Nord Pas de Calais,1049
7441,2013,11434,Région Nord-Pas-de-Calais,1049
7442,1440,12,New Line Cinema,735
7443,1440,716,Standard Film Company,735
7444,1440,2570,Bona Fide Productions,735
7445,18041,79,Village Roadshow Pictures,849
7446,18041,172,NPV Entertainment,849
7447,18041,6194,Warner Bros.,849
7448,18041,19507,Outlaw Productions (I),849
7449,87729,2370,Merchant Ivory Productions,2244
7450,87729,9195,Touchstone Pictures,2244
7451,44754,43,Fox Searchlight Pictures,1697
7452,44754,258,Scott Rudin Productions,1697
7453,44754,932,Mirage Enterprises,1697
7454,44754,10161,Gilbert Films,1697
7455,142,1246,River Road Entertainment,75
7456,142,3997,Alberta Film Entertainment,75
7457,142,10146,Focus Features,75
7458,142,10565,Good Machine,75
7459,10712,7449,Clear Blue Sky Productions,1273
7460,243938,4,Paramount Pictures,2368
7461,243938,60,United Artists,2368
7462,243938,8411,Metro-Goldwyn-Mayer (MGM),2368
7463,10876,43,Fox Searchlight Pictures,1330
7464,10876,376,Industry Entertainment,1330
7465,10876,8780,Walrus & Associates,1330
7466,10876,30257,Hollywood Partners,1330
7467,10876,75937,Charenton Productions,1330
7468,86838,2376,Blueprint Pictures,2024
7469,86838,5490,CBS Films,2024
7470,86838,7281,British Film Institute (BFI),2024
7471,86838,9349,Film4,2024
7472,613,986,Degeto Film,323
7473,613,2278,EOS Entertainment,323
7474,613,2683,Rai Cinema,323
7475,613,3391,Österreichischer Rundfunk (ORF),323
7476,613,5755,Constantin Film Produktion,323
7477,613,7025,Westdeutscher Rundfunk (WDR),323
7478,613,7201,Norddeutscher Rundfunk (NDR),323
7479,1913,104,Canal Plus,988
7480,1913,692,Sogecine,988
7481,1913,784,Himenóptero,988
7482,1913,850,Eurimages,988
7483,1913,6639,Televisión Española (TVE),988
7484,1913,7248,Union Générale Cinématographique (UGC),988
7485,1913,10050,Televisión de Galicia (TVG) S.A.,988
7486,1913,11408,Ministerio de Cultura,988
7487,1913,11955,Sogepaq,988
7488,1913,12012,Eyescreen S.r.l.,988
7489,1913,28812,Filmanova,988
7490,97370,698,Scottish Screen,2594
7491,97370,2452,UK Film Council,2594
7492,97370,7493,FilmNation Entertainment,2594
7493,97370,8073,Nick Wechsler Productions,2594
7494,97370,8087,Creative Scotland,2594
7495,97370,8092,British Film Institute,2594
7496,97370,9349,Film4,2594
7497,97370,12075,Silver Reel,2594
7498,97370,27543,JW Films,2594
7499,97370,41077,A24,2594
7500,801,554,Silver Screen Partners III,442
7501,801,9195,Touchstone Pictures,442
7502,44214,43,Fox Searchlight Pictures,1535
7503,44214,444,Dune Entertainment,1535
7504,44214,7503,Protozoa Pictures,1535
7505,44214,10246,Cross Creek Pictures,1535
7506,240,4,Paramount Pictures,138
7507,240,536,The Coppola Company,138
7508,9816,746,MTV Films,786
7509,9816,53673,Cort/Madden Productions,786
7510,10131,12,New Line Cinema,1001
7511,339984,559,TriStar Pictures,1803
7512,339984,5752,Sony Pictures Entertainment,1803
7513,8859,306,Twentieth Century Fox Film Corporation,358
7514,8859,1088,Alcon Entertainment,358
7515,11967,306,Twentieth Century Fox Film Corporation,1685
7516,11967,10210,Morgan Creek Productions,1685
7517,239563,308,The Weinstein Company,1688
7518,239563,3314,Crescendo Productions,1688
7519,239563,7076,Chernin Entertainment,1688
7520,239563,15855,Goldenlight Films,1688
7521,222899,127,"Screen Gems, Inc.",1089
7522,222899,1309,Rainforest Films,1089
7523,222899,7291,Olive Bridge Entertainment,1089
7524,4951,1757,Mad Chance,2035
7525,4951,1783,Jaret Entertainment,2035
7526,4951,9195,Touchstone Pictures,2035
7527,1954,12,New Line Cinema,1012
7528,1954,816,FilmEngine,1012
7529,1954,817,Katalyst Films,1012
7530,1954,6363,BenderSpink,1012
7531,1954,12200,Province of British Columbia Production Services Tax Credit,1012
7532,22345,559,TriStar Pictures,2277
7533,22345,4077,Crystal Sky Worldwide,2277
7534,22345,4078,Triumph,2277
7535,9448,559,TriStar Pictures,643
7536,11186,33,Universal Pictures,1432
7537,136835,49968,Will Packer Productions,2229
7538,5876,3982,Darkwoods Productions,2255
7539,5876,7405,Dimension Films,2255
7540,264660,284,DNA Films,1270
7541,264660,5726,Universal Pictures International (UPI),1270
7542,264660,9349,Film4,1270
7543,264660,41077,A24,1270
7544,492,37,Gramercy Pictures,260
7545,492,278,Propaganda Films,260
7546,492,279,Single Cell Pictures,260
7547,10691,9195,Touchstone Pictures,1261
7548,10691,12548,Ufland,1261
7549,5172,1861,Polish Brothers Construction,2079
7550,58680,12,New Line Cinema,679
7551,58680,1947,New Deal Productions,679
7552,58680,39288,Gotham Entertainment Group,679
7553,264644,806,Téléfilm Canada,1262
7554,264644,2335,Film 4,1262
7555,264644,3353,Element Pictures,1262
7556,264644,5267,Irish Film Board,1262
7557,264644,7493,FilmNation Entertainment,1262
7558,264644,35846,No Trace Camping,1262
7559,264644,41077,A24,1262
7560,264644,82552,Elevation Pictures,1262
7561,11592,11308,Savoy Pictures,1777
7562,11592,17411,Polar Entertainment,1777
7563,16406,5,Columbia Pictures,69
7564,3682,1483,Redeemable Features,1669
7565,3682,1811,FilmColony,1669
7566,3682,53009,Miramax,1669
7567,3682,61337,Dollface,1669
7568,107811,7295,Relativity Media,672
7569,107811,8852,Virgin Produced,672
7570,107811,10227,Mandeville Films,672
7571,107811,52337,SkyLand Entertainment,672
7572,2266,1031,Filmazure,1163
7573,2266,1032,Pirol Stiftung,1163
7574,2266,1033,Victoires International,1163
7575,144340,10146,Focus Features,2064
7576,28211,694,StudioCanal,1651
7577,28211,4607,"Montecito Picture Company, The",1651
7578,28211,25886,Outpost Studios,1651
7579,47502,12,New Line Cinema,2420
7580,47502,14,Miramax Films,2420
7581,9950,2448,Yari Film Group,901
7582,84892,491,Summit Entertainment,1423
7583,84892,2130,Mr. Mudd Production,1423
7584,24227,12,New Line Cinema,2733
7585,24227,7708,Ian Page Productions,2733
7586,24227,36390,3 Arts Entertainment,2733
7587,9672,1422,Killer Films,753
7588,9672,8802,Longfellow Pictures,753
7589,9672,11509,Warner Independent Pictures (WIP),753
7590,9672,33617,Jack and Henry Productions Inc.,753
7591,157544,126,Lakeshore Entertainment,978
7592,157544,1632,Lionsgate,978
7593,157544,20851,H2F Entertainment,978
7594,157544,58399,Pantelion Films,978
7595,59678,2452,UK Film Council,1192
7596,59678,5870,Studio Canal,1192
7597,59678,9349,Film4,1192
7598,79777,7263,FilmDistrict,2304
7599,158011,559,TriStar Pictures,2287
7600,158011,10339,WWE Studios,2287
7601,158011,15462,Troika Pictures,2287
7602,158011,15463,Emergency Films,2287
7603,158011,15464,Apotheosis Media Group,2287
7604,158011,15465,Amasia Entertainment,2287
7605,8952,6896,EuropaCorp,413
7606,62204,999,Belstar Productions,1998
7607,62204,2359,Stéphan Films,1998
7608,13435,43,Fox Searchlight Pictures,2100
7609,13435,2510,Mundy Lane Entertainment,2100
7610,319,342,Davis-Films,175
7611,319,3322,August Entertainment,175
7612,319,6194,Warner Bros.,175
7613,319,10210,Morgan Creek Productions,175
7614,9504,12,New Line Cinema,671
7615,9504,67780,GGR,671
7616,9504,67781,Zupnik Cinema Group II,671
7617,26688,491,Summit Entertainment,1903
7618,26688,4194,Karz Entertainment,1903
7619,6615,737,Sidney Kimmel Entertainment,2446
7620,6615,8411,Metro-Goldwyn-Mayer (MGM),2446
7621,6615,19731,Lars Productions,2446
7622,14574,14,Miramax Films,2374
7623,14574,288,BBC Films,2374
7624,14574,7364,Heyday Films,2374
7625,16,8,Fine Line Features,8
7626,16,76,Zentropa Entertainments,8
7627,16,119,Danmarks Radio (DR),8
7628,16,157,SVT Drama,8
7629,16,201,Arte,8
7630,16,321,Memfis Film,8
7631,16,591,France 3 Cinéma,8
7632,16,2996,Angel films,8
7633,16,4524,TV 1000,8
7634,16,5358,Canal+,8
7635,16,5755,Constantin Film Produktion,8
7636,16,5975,Yleisradio (YLE),8
7637,16,6916,Arte France Cinéma,8
7638,16,7025,Westdeutscher Rundfunk (WDR),8
7639,16,7330,Blind Spot Pictures Oy,8
7640,16,8659,Vrijzinnig Protestantse Radio Omroep (VPRO),8
7641,16,9349,Film4,8
7642,16,11239,Liberator Productions,8
7643,16,14937,Icelandic Film,8
7644,16,17513,Film i Väst,8
7645,16,30268,Pain Unlimited GmbH Filmproduktion,8
7646,16,53667,Trust Film Svenska,8
7647,16,53668,Cinematograph A/S,8
7648,16,53669,What Else? B.V,8
7649,16,53670,Filmek A/S,8
7650,16,53671,Lantia Cinema & Audiovisivi,8
7651,21612,3989,C&P Productions,2096
7652,36691,10226,Smartest Man Productions,1739
7653,36691,10254,Millennium Films,1739
7654,36691,23596,Paul Schiff Productions,1739
7655,23631,444,Dune Entertainment,2590
7656,23631,6332,Dune Entertainment III,2590
7657,23631,10807,Troublemaker Studios,2590
7658,23631,10808,Overnight Films,2590
7659,45324,8689,An Olive Branch Productions,1870
7660,45324,8690,Rollercoaster Entertainment,1870
7661,45324,8691,Vortex Words Pictures,1870
7662,45324,8692,Hannibal Pictures,1870
7663,45324,11801,Trigger Street Productions,1870
7664,45324,36028,Bagman (2009),1870
7665,45324,36029,MCG,1870
7666,12144,1,Lucasfilm,2020
7667,12144,33,Universal Pictures,2020
7668,12144,56,Amblin Entertainment,2020
7669,12144,6422,Sullivan Bluth Studios,2020
7670,12144,20448,U-Drive Productions,2020
7671,12144,69627,Universal City Studios,2020
7672,56601,19901,HighRoad Entertainment,2649
7673,56601,19902,Prelude Pictures,2649
7674,56601,19903,Lone Runner Entertainment,2649
7675,56601,19904,Kenio Films,2649
7676,56601,19905,"Perfect Game, The",2649
7677,9552,6194,Warner Bros.,2822
7678,9552,48184,Hoya Productions,2822
7679,578,33,Universal Pictures,1598
7680,578,1865,Zanuck/Brown Productions,1598
7681,2105,33,Universal Pictures,1092
7682,2105,491,Summit Entertainment,1092
7683,2105,506,Newmarket Capital Group,1092
7684,2105,3169,Zide-Perry Productions,1092
7685,126319,694,StudioCanal,1590
7686,126319,2675,La Parti Productions,1590
7687,126319,6973,Les Armateurs,1590
7688,126319,13351,Melusine Productions,1590
7689,126319,27350,Maybe Movies,1590
7690,126319,32853,Gkids,1590
7691,10136,4,Paramount Pictures,1005
7692,67660,1309,Rainforest Films,1105
7693,10611,8411,Metro-Goldwyn-Mayer (MGM),1226
7694,154,4,Paramount Pictures,1950
7695,3049,6194,Warner Bros.,987
7696,3049,10210,Morgan Creek Productions,987
7697,860,60,United Artists,476
7698,860,8791,Sherwood Productions,476
7699,9281,4,Paramount Pictures,557
7700,75674,7295,Relativity Media,1602
7701,75674,8403,Bandito Brothers,1602
7702,9762,491,Summit Entertainment,794
7703,9762,2378,Offspring Entertainment,794
7704,9762,9195,Touchstone Pictures,794
7705,9762,74192,Eketahuna LLC,794
7706,184,14,Miramax Films,106
7707,13335,12,New Line Cinema,2593
7708,76726,306,Twentieth Century Fox Film Corporation,1435
7709,76726,444,Dune Entertainment,1435
7710,76726,1302,Davis Entertainment,1435
7711,76726,43394,Adam Schroeder Productions,1435
7712,10269,60,United Artists,1081
7713,10269,3645,Barwood Films,1081
7714,10269,8845,Ladbroke,1081
7715,36819,146,Handmade Films Ltd.,1786
7716,17130,4,Paramount Pictures,406
7717,17130,746,MTV Films,406
7718,57214,1885,Silver Pictures,2639
7719,57214,3527,Green Hat Films,2639
7720,9357,43,Fox Searchlight Pictures,595
7721,9357,7053,Catch 23 Entertainment,595
7722,13812,829,Vertigo Entertainment,2189
7723,13812,3287,Screen Gems,2189
7724,13812,22791,Andale Pictures,2189
7725,9030,838,Paramount Vantage,464
7726,9030,4622,VN Productions,464
7727,19084,43,Fox Searchlight Pictures,1335
7728,19084,4342,Bird and a Bear Entertainment,1335
7729,19084,11051,Hallway Pictures,1335
7730,19084,11052,Catch Productions,1335
7731,8386,33,Universal Pictures,2313
7732,8386,216,Jersey Films,2313
7733,8386,45689,Native Pictures Productions,2313
7734,1360,14,Miramax Films,691
7735,1360,35,Lions Gate Films,691
7736,1360,689,Ventanarosa Productions,691
7737,1360,690,Handprint Entertainment,691
7738,222935,711,Fox 2000 Pictures,896
7739,222935,12292,Temple Hill Entertainment,896
7740,222935,22213,TSG Entertainment,896
7741,10220,14,Miramax Films,1059
7742,10220,1566,Spanky Pictures,1059
7743,11601,2188,Artisan Entertainment,1582
7744,205220,288,BBC Films,226
7745,205220,308,The Weinstein Company,226
7746,205220,1219,Baby Cow Productions,226
7747,205220,7981,Pathé,226
7748,205220,12005,Yucaipa Films,226
7749,205220,18188,Magnolia Mae Films,226
7750,14191,711,Fox 2000 Pictures,2289
7751,14191,7747,Storefront Pictures,2289
7752,129670,838,Paramount Vantage,2479
7753,129670,2570,Bona Fide Productions,2479
7754,34549,2,Walt Disney Pictures,911
7755,34549,4194,Karz Entertainment,911
7756,57157,4,Paramount Pictures,2764
7757,57157,3574,Denver and Delilah Productions,2764
7758,57157,9350,Indian Paintbrush,2764
7759,1948,35,Lions Gate Films,1009
7760,1948,126,Lakeshore Entertainment,1009
7761,1948,2152,GreeneStreet Films,1009
7762,1948,11152,Radical Media,1009
7763,46889,12,New Line Cinema,2271
7764,46889,216,Jersey Films,2271
7765,60599,1632,Lionsgate,1536
7766,60599,2394,Artina Films,1536
7767,60599,11093,Lucky Monkey Pictures,1536
7768,60599,12501,Green Room Films,1536
7769,60599,14580,Treehouse Pictures,1536
7770,60599,24930,Alvernia Studios,1536
7771,60599,24933,LB Productions,1536
7772,60599,24934,Parlay Films,1536
7773,227719,4,Paramount Pictures,2416
7774,227719,746,MTV Films,2416
7775,227719,2481,Platinum Dunes,2416
7776,227719,7377,Insurge Pictures,2416
7777,12088,79,Village Roadshow Pictures,1726
7778,12088,1302,Davis Entertainment,1726
7779,12088,19047,Fortress Films,1726
7780,14799,2265,Shangri-La Entertainment,2443
7781,7510,559,TriStar Pictures,2674
7782,31246,20877,19 Entertainment,2459
7783,61752,43,Fox Searchlight Pictures,1882
7784,61752,4319,40 Acres & A Mule Filmworks,1882
7785,10362,846,2929 Productions,1125
7786,10362,856,Wild Bunch,1125
7787,10362,4384,Tempesta Films,1125
7788,86825,43,Fox Searchlight Pictures,2016
7789,86825,1645,Scott Free Productions,2016
7790,86825,9350,Indian Paintbrush,2016
7791,38448,1266,Octagon Films,2204
7792,38448,5267,Irish Film Board,2204
7793,38448,5703,Wayfare Entertainment,2204
7794,38448,5704,Little Wave Productions,2204
7795,38448,19961,Start Motion Pictures,2204
7796,38448,40605,Radio Telefís Éireann (RTÉ),2204
