,movie_id,cast_id,character,credit_id,gender,actor_id,name,order,new_actor_id,new_movie_id
11177,7553,2,Serena,52fe4483c3a36847f809a91b,1,1772,Anna Faris,1,754,1869
11178,7553,4,Dan,52fe4483c3a36847f809a923,2,28638,David Koechner,3,805,1869
11179,37834,5,Fitzgerald,52fe46739251416c91054d6d,2,133,Peter Sarsgaard,2,251,2061
11180,37834,9,CIA Director Isabel George,52fe46739251416c91054d79,1,19492,Viola Davis,3,361,2061
11181,37834,3,Roy Miller,52fe46739251416c91054d65,2,500,Tom Cruise,0,371,2061
11182,37834,4,June Havens,52fe46739251416c91054d69,1,6941,Cameron Diaz,1,398,2061
11183,37834,142,Molly Knight,5818d415c3a368421a00014d,1,1989,Celia Weston,8,569,2061
11184,37834,22,Simon Feck,52fe46739251416c91054dad,2,17142,Paul Dano,5,639,2061
11185,37834,11,Frank Knight,52fe46739251416c91054d81,2,3211,Dale Dye,9,640,2061
11186,9315,10,Gene Carson,52fe44e6c3a36847f80b0afd,2,133,Peter Sarsgaard,1,251,574
11187,9315,11,Captain Rich,52fe44e6c3a36847f80b0b01,2,48,Sean Bean,2,329,574
11188,9315,9,Kyle Pratt,52fe44e6c3a36847f80b0af9,1,1038,Jodie Foster,0,634,574
11189,9913,16,Luke Marshall,52fe4547c3a36847f80c53d3,2,133,Peter Sarsgaard,2,251,879
11190,9913,17,Ben Devereaux,52fe4547c3a36847f80c53d7,2,5049,John Hurt,3,309,879
11191,9913,14,Caroline Ellis,52fe4547c3a36847f80c53cb,1,11661,Kate Hudson,0,557,879
11192,21208,2,John Coleman,52fe440fc3a368484e00d349,2,133,Peter Sarsgaard,1,251,2320
11193,21208,5,Daniel Coleman,52fe440fc3a368484e00d355,2,6860,Jimmy Bennett,4,366,2320
11194,21208,1,Kate Coleman,52fe440fc3a368484e00d345,1,21657,Vera Farmiga,0,758,2320
11195,21208,6,Dr. Browning,52fe440fc3a368484e00d359,1,452,Margo Martindale,5,870,2320
11196,13537,7,Charles 'Chuck' Lane,52fe45779251416c75057893,2,133,Peter Sarsgaard,1,251,2132
11197,13537,12,Adam Penenberg,52fe45779251416c750578a7,2,18324,Steve Zahn,6,310,2132
11198,13537,9,Andy Fox,52fe45779251416c7505789b,1,5916,Rosario Dawson,3,478,2132
11199,13537,11,Michael Kelly,52fe45779251416c750578a3,2,5587,Hank Azaria,5,491,2132
11200,13537,28,Mrs. Duke,55e7f6859251413e3a001725,1,6692,Caroline Goodall,15,846,2132
11201,13537,10,Amy Brand,52fe45779251416c7505789f,1,15091,Melanie Lynskey,4,886,2132
11202,226,6,John Lotter,52fe4229c3a36847f8008aa5,2,133,Peter Sarsgaard,2,251,130
11203,226,4,Brandon Teena,52fe4229c3a36847f8008a9d,1,448,Hilary Swank,0,788,130
11204,13600,5,Loris Harrow,52fe457f9251416c75058989,2,504,Tim Robbins,6,252,2144
11205,13600,6,Mayor Cole,52fe457f9251416c7505898d,2,1532,Bill Murray,3,378,2144
11206,13600,8,Barton Snode,52fe457f9251416c75058995,2,13014,Toby Jones,5,387,2144
11207,13600,30,Sul,52fe457f9251416c75058a03,2,2641,Martin Landau,4,833,2144
11208,10658,3,Phil Blumburtt,52fe439d9251416c75017551,2,504,Tim Robbins,2,252,1246
11209,10658,17,Lieutenant Welker,52fe439d9251416c7501759b,2,925,Paul Guilfoyle,6,774,1246
11210,10658,19,"Larry, Scientist",56e898e19251417bb9000764,2,19839,David Paymer,5,780,1246
11211,9989,20,Gary Winston,52fe4558c3a36847f80c90d9,2,504,Tim Robbins,2,252,921
11212,9989,18,Milo Hoffman,52fe4558c3a36847f80c90d1,2,11864,Ryan Phillippe,0,882,921
11213,744,22,Merlin,52fe426fc3a36847f801e6dd,2,504,Tim Robbins,9,252,404
11214,744,13,Pete 'Maverick' Mitchell,52fe426fc3a36847f801e6b9,2,500,Tom Cruise,0,371,404
11215,744,15,Tom 'Iceman' Kazanski,52fe426fc3a36847f801e6c1,2,5576,Val Kilmer,2,475,404
11216,744,23,Carole,52fe426fc3a36847f801e6e1,1,5344,Meg Ryan,10,859,404
11217,11371,13,Diane,52fe44339251416c7502c3cf,1,9780,Angela Bassett,3,253,1508
11218,11371,14,Jack Teller,52fe44339251416c7502c3d3,2,819,Edward Norton,1,577,1508
11219,11371,10,Nick Wells,52fe44339251416c7502c3c7,2,380,Robert De Niro,0,701,1508
11220,10384,7,Dr. Kaela Evers,52fe43639251416c7500e79d,1,9780,Angela Bassett,1,253,1132
11221,10384,8,A.J. Marley,52fe43639251416c7500e7a1,2,5694,Robert Forster,2,632,1132
11222,1883,2,Dr. Betty Shabazz,52fe431dc3a36847f803b6f5,1,9780,Angela Bassett,1,253,969
11223,1883,22,Chaplain Gill,52fe431dc3a36847f803b759,2,290,Christopher Plummer,16,340,969
11224,1883,5,West Indian Archie,52fe431dc3a36847f803b701,2,18792,Delroy Lindo,4,341,969
11225,1883,20,Thomas Hayer,52fe431dc3a36847f803b751,2,4808,Giancarlo Esposito,28,380,969
11226,1883,46,Ben Thomas,57c9ec5fc3a368422900164c,2,17859,Wendell Pierce,25,575,969
11227,1883,60,FBI Agent,57c9eede92514155b800114f,2,42993,Martin Donovan,67,592,969
11228,1883,1,Malcolm X,52fe431dc3a36847f803b6f1,2,5292,Denzel Washington,0,694,969
11229,1883,50,Rudy,57c9ecb2c3a36847ba0036a5,2,40377,Roger Guenveur Smith,30,695,969
11230,16232,2,"Maureen ""Mo"" Simmons",52fe46ba9251416c75081859,1,9780,Angela Bassett,1,253,2781
11231,16232,36,Reporter,57fc425e925141190100251a,2,298410,Keegan-Michael Key,10,408,2781
11232,16232,1,Stan Ross,52fe46ba9251416c75081855,2,1897,Bernie Mac,0,473,2781
11233,16232,16,Tom Arnold,52fe46ba9251416c7508189d,2,74036,Tom Arnold,6,699,2781
11234,951,58,Stewardess,58da6cafc3a3686d5f00ac1f,1,9780,Angela Bassett,30,253,515
11235,951,1,Detective John Kimble,52fe4292c3a36847f8029339,2,1100,Arnold Schwarzenegger,0,272,515
11236,57119,1005,,52fe4925c3a36847f818b329,1,9780,Angela Bassett,4,253,2755
11237,57119,1002,Sabrina Watson,52fe4925c3a36847f818b31d,1,52851,Paula Patton,0,457,2755
11238,57119,1007,Mrs. Taylor,52fe4925c3a36847f818b331,1,18284,Loretta Devine,6,831,2755
11239,57119,1004,,52fe4925c3a36847f818b325,2,51944,Mike Epps,3,839,2755
11240,57119,1003,Blythe,52fe4925c3a36847f818b321,1,22122,Meagan Good,2,866,2755
11241,15268,5,Balrog,52fe46499251416c75073833,2,61981,Michael Clarke Duncan,3,254,2556
11242,6439,24,Clydesdale (voice),551edf449251417e1400009d,2,61981,Michael Clarke Duncan,7,254,2391
11243,6439,34,Franny (voice),551edfef9251417e180000ca,1,2395,Whoopi Goldberg,9,261,2391
11244,6439,1,Nolan Walsh,52fe4451c3a36847f808ef53,2,21089,Bruce Greenwood,3,289,2391
11245,6439,33,Tucker (voice),551edfdb9251417e0f0000df,2,4483,Dustin Hoffman,11,520,2391
11246,6439,27,Lightning (voice),551edf799251417e1e0000d2,2,19767,Snoop Dogg,6,583,2391
11247,6439,28,Goose (voice),551edf86c3a3685aad0000d1,2,532,Joe Pantoliano,13,599,2391
11248,6439,2,Channing Walsh,52fe4451c3a36847f808ef57,1,17265,Hayden Panettiere,2,605,2391
11249,6439,31,Scuzz (voice),551edfbec3a3685ab70000de,2,60950,David Spade,15,712,2391
11250,13490,7,Sheriff Otis Jenkins,52fe45709251416c7505693d,2,61981,Michael Clarke Duncan,6,254,2115
11251,13490,5,Clyde Stubb,52fe45709251416c75056935,2,5726,Cedric the Entertainer,4,490,2115
11252,13490,1,Roscoe Jenkins,52fe45709251416c75056925,2,78029,Martin Lawrence,0,597,2115
11253,13490,2,Papa Jenkins,52fe45709251416c75056929,0,15152,James Earl Jones,1,642,2115
11254,13490,8,Reggie,52fe45709251416c75056941,2,51944,Mike Epps,7,839,2115
11255,2069,13,"Franklin ""Frankie Figs"" Figueroa",52fe4331c3a36847f80418cd,2,61981,Michael Clarke Duncan,3,254,1079
11256,2069,17,Jill St. Claire,52fe4331c3a36847f80418d9,1,2956,Amanda Peet,6,317,1079
11257,2069,10,"Jimmy ""The Tulip"" Tudeski",52fe4331c3a36847f80418c1,2,62,Bruce Willis,0,548,1079
11258,2069,15,Janni Pytor Gogolak,52fe4331c3a36847f80418d1,2,7166,Kevin Pollak,4,720,1079
11259,9842,28,Lesher,52fe4539c3a36847f80c2ee3,2,61981,Michael Clarke Duncan,4,254,847
11260,9842,32,Becky,52fe4539c3a36847f80c2ef3,1,7404,Sarah Silverman,3,411,847
11261,9842,35,Lonnie,52fe4539c3a36847f80c2eff,2,7399,Ben Stiller,9,487,847
11262,9842,29,Ian,52fe4539c3a36847f80c2ee7,2,212,David Cross,5,522,847
11263,9842,31,Walsh,52fe4539c3a36847f80c2eef,2,59841,Matt Walsh,7,547,847
11264,9842,23,Dr. P,52fe4539c3a36847f80c2ecb,2,879,Billy Bob Thornton,0,549,847
11265,9842,34,Sergeant Moorehead,52fe4539c3a36847f80c2efb,2,40481,Luis Guzmán,10,582,847
11266,9842,53,Classmate,56a7c7079251413c250018e7,2,86626,Aziz Ansari,20,719,847
11267,9842,56,Classmate,56a7cedd9251413c29001b1c,2,17449,Bob Stephenson,23,798,847
11268,9429,12,Roxbury Bouncer,52fe44f6c3a36847f80b4701,2,61981,Michael Clarke Duncan,3,254,632
11269,9429,17,Emily Sanderson,52fe44f6c3a36847f80b4715,1,28640,Molly Shannon,8,370,632
11270,9429,9,Steve Butabi,52fe44f6c3a36847f80b46f5,2,23659,Will Ferrell,0,607,632
11271,9429,13,Bridesmaid,52fe44f6c3a36847f80b4705,1,8170,Eva Mendes,4,615,632
11272,9429,20,Benny Zadir,52fe44f6c3a36847f80b4721,2,9046,Chazz Palminteri,11,680,632
11273,9429,11,Hottie Cop,52fe44f6c3a36847f80b46fd,1,38334,Jennifer Coolidge,2,791,632
11274,9429,16,Kamehl Butabi,52fe44f6c3a36847f80b4711,2,6486,Dan Hedaya,7,818,632
11275,563,26,Career Sergeant Zim,52fe4253c3a36847f80155b9,2,6574,Clancy Brown,5,255,295
11276,563,42,Commanding Officer,55b9375d92514123e70025c3,2,14329,Dean Norris,19,369,295
11277,563,40,General,54c9135d92514157cc0023a2,2,3211,Dale Dye,18,640,295
11278,563,25,Colonel Carl Jenkins,52fe4253c3a36847f80155b5,2,41686,Neil Patrick Harris,4,665,295
11279,563,36,Cadet Lumbreiser,52fe4253c3a36847f80155e1,1,20189,Amy Smart,15,722,295
11280,9574,5,Smith,52fe450cc3a36847f80b93c5,2,6574,Clancy Brown,4,255,52
11281,9574,17,Wesson,52fe450cc3a36847f80b9409,2,15854,Ted Levine,6,357,52
11282,9574,1,Professor Philip Brainard,52fe450cc3a36847f80b93b5,2,2157,Robin Williams,0,492,52
11283,9574,3,Wilson Croft,52fe450cc3a36847f80b93bd,2,4443,Christopher McDonald,2,622,52
11284,9574,2,Dr. Sara Jean Reynolds,52fe450cc3a36847f80b93b9,1,4726,Marcia Gay Harden,1,784,52
11285,10400,18,Lt. Jimmy Williams,547ee5d392514124af000dfb,2,6574,Clancy Brown,7,255,1142
11286,10400,4,Sam Chaiton,52fe43679251416c7500efad,2,23626,Liev Schreiber,3,499,1142
11287,10400,1,"Rubin ""Hurricane"" Carter",52fe43679251416c7500efa1,2,5292,Denzel Washington,0,694,1142
11288,10400,19,Myron Bedlock,547ee5dec3a3683968000deb,2,19839,David Paymer,8,780,1142
11289,10400,16,Della Pesca,547ee5b8c3a368395a000fdf,2,6486,Dan Hedaya,5,818,1142
11290,14325,8,Roy Simmons,52fe45e69251416c750664c9,2,6574,Clancy Brown,6,255,2323
11291,14325,2,Ben Schwartzwalder,52fe45e69251416c750664af,2,6065,Dennis Quaid,1,377,2323
11292,14325,5,Willie 'Pops' Davis,52fe45e69251416c750664bd,2,17764,Charles S. Dutton,3,865,2323
11293,8009,3,Victor 'The Kurgan' Kruger,52fe448cc3a36847f809c597,2,6574,Clancy Brown,2,255,2767
11294,8009,4,Juan Sanchez Villa-Lobos Ramirez,52fe448dc3a36847f809c59b,2,738,Sean Connery,3,824,2767
11295,232679,10,Mickey Ryan,5471bc2bc3a3680e22002948,2,6574,Clancy Brown,3,255,1589
11296,232679,36,Coach #1,54b0e4e1c3a3680940001679,2,129868,J.D. Evermore,26,391,1589
11297,232679,9,Bev Ladouceur,5471bc1a9251413813003933,1,4784,Laura Dern,2,704,1589
11298,232679,2,Bob Ladouceur,52fe4e08c3a36847f827a2ed,2,8767,Jim Caviezel,0,854,1589
11299,5255,26,Hero Boy / Father / Conductor / Hobo / Scrooge / Santa Claus (voice),52fe4400c3a36847f807c9c1,2,31,Tom Hanks,0,256,2102
11300,8358,3,Chuck Noland,52fe44a2c3a36847f80a14df,2,31,Tom Hanks,0,256,90
11301,13,7,Forrest Gump,52fe420ec3a36847f800074f,2,31,Tom Hanks,0,256,6
11302,13,8,Jenny Curran,52fe420ec3a36847f8000753,1,32,Robin Wright,1,326,6
11303,13,9,Lt. Dan Taylor,52fe420ec3a36847f8000757,2,33,Gary Sinise,2,395,6
11304,13,160,Jenny's Babysitter (uncredited),55d0cd4bc3a368445300677a,0,23967,Mary Ellen Trainor,66,566,6
11305,13,34,School Bus Driver,52fe420ec3a36847f8000789,1,6751,Siobhan Fallon,8,750,6
11306,109424,10,Captain Richard Phillips,52fe4ab5c3a36847f81dd51d,2,31,Tom Hanks,0,256,1403
11307,109424,11,Andrea Phillips,52fe4ab5c3a36847f81dd521,1,2229,Catherine Keener,1,645,1403
11308,109424,16,Mike Perry,52fe4ab5c3a36847f81dd535,2,37204,David Warshofsky,6,752,1403
11309,11287,9,Jimmy Dugan,52fe441e9251416c750297e3,2,31,Tom Hanks,0,256,1482
11310,11287,16,Bob Hinson,52fe441e9251416c750297ff,2,8984,Bill Pullman,7,417,1482
11311,11287,14,Ira Lowenstein,52fe441e9251416c750297f7,2,11064,David Strathairn,5,586,1482
11312,11287,13,Ernie Capadino,52fe441e9251416c750297f3,2,16165,Jon Lovitz,4,735,1482
11313,20763,7,Older Mike/Narrator (uncredited),52fe43f8c3a368484e0088bd,2,31,Tom Hanks,6,256,866
11314,20763,1,Mike,52fe43f8c3a368484e0088a5,2,109,Elijah Wood,0,437,866
11315,20763,47,Fisher's Friend,58a4ed459251416541000035,2,20220,Elden Henson,19,451,866
11316,20763,4,Daugherty,52fe43f8c3a368484e0088b1,2,11512,John Heard,3,835,866
11317,2280,1,"Joshua ""Josh"" Baskin",52fe4349c3a36847f8048ac3,2,31,Tom Hanks,0,256,1170
11318,2280,5,Scotty Brennen,52fe4349c3a36847f8048ad3,2,16165,Jon Lovitz,6,735,1170
11319,2280,4,Paul,52fe4349c3a36847f8048acf,2,11512,John Heard,3,835,1170
11320,9800,21,Andrew Beckett,52fe452fc3a36847f80c1111,2,31,Tom Hanks,0,256,819
11321,9800,19,Miguel Alvarez,52fe452fc3a36847f80c1109,2,3131,Antonio Banderas,4,399,819
11322,9800,20,Joe Mille,52fe452fc3a36847f80c110d,2,5292,Denzel Washington,1,694,819
11323,9800,33,Belinda Conine,5370e383c3a368700b000004,1,2453,Mary Steenburgen,3,807,819
11324,9800,44,Jill Beckett,5370efd00e0a26615f00016b,1,43366,Ann Dowd,14,814,819
11325,9800,61,Jill's Husband,55ea2c75c3a3682c62007a1c,2,61607,Adam LeFevre,43,815,819
11326,9800,55,Jury Foreman,5370f373c3a3686ffe000102,2,1473,Daniel von Bargen,30,819,819
11327,9800,37,Librarian,5370e401c3a368700b000013,2,3801,Tracey Walter,31,889,819
11328,2619,1,Allen Bauer,52fe4360c3a36847f804faaf,2,31,Tom Hanks,0,256,1305
11329,2619,3,Walter Kornbluth,52fe4360c3a36847f804fab7,2,26510,Eugene Levy,2,498,1305
11330,2619,7,Freddie Bauer,52fe4360c3a36847f804facd,2,7180,John Candy,3,895,1305
11331,9021,1,Scott Calvin / Santa Clause,52fe44d2c3a36847f80abfe7,2,12898,Tim Allen,0,257,460
11332,9021,26,Tracy,53f589180e0a267f80004438,1,28640,Molly Shannon,10,370,460
11333,9021,24,Cupid,52fe44d2c3a36847f80ac05b,2,7166,Kevin Pollak,8,720,460
11334,9021,7,Laura Calvin Miller,52fe44d2c3a36847f80abfff,1,19957,Wendy Crewson,6,753,460
11335,9021,3,"Bernard, der Elf",52fe44d2c3a36847f80abfef,2,38582,David Krumholtz,2,858,460
11336,14113,1,Jack Sheppard,52fe45cc9251416c75062dbd,2,12898,Tim Allen,0,257,2270
11337,14113,6,Summer Jones / Wonder,52fe45cc9251416c75062dd1,1,51072,Kate Mara,5,383,2270
11338,14113,2,Marsha Holloway,52fe45cc9251416c75062dc1,1,14405,Courteney Cox,1,803,2270
11339,11395,10,Santa Claus / Scott Calvin,52fe44379251416c7502ce9b,2,12898,Tim Allen,0,257,1522
11340,11395,11,Laura Calvin Miller,52fe44379251416c7502ce9f,1,19957,Wendy Crewson,2,753,1522
11341,11395,14,Bernard the Elf,52fe44379251416c7502ceab,2,38582,David Krumholtz,3,858,1522
11342,10774,6,Arthur Jensen,52fe43b49251416c7501aef7,2,13726,Ned Beatty,5,258,1293
11343,10774,4,Frank Hackett,52fe43b49251416c7501aeef,2,3087,Robert Duvall,3,686,1293
11344,10774,34,Network Lawyer at Khan's Place (uncredited),571ddcb792514115e20058fd,2,2714,Lance Henriksen,21,849,1293
11345,50321,4,Mom (voice),52fe47c3c3a36847f8146d61,1,3234,Joan Cusack,1,259,599
11346,50321,3,Milo (voice),52fe47c3c3a36847f8146d5d,2,13922,Seth Green,0,429,599
11347,50321,6,Alien (voice),52fe47c3c3a36847f8146d69,2,33654,Breckin Meyer,3,531,599
11348,10024,5,Judge De Salvo,52fe430a9251416c75001209,1,3234,Joan Cusack,3,259,941
11349,10024,2,Sara Fitzgerald,52fe430a9251416c750011fd,1,6941,Cameron Diaz,0,398,941
11350,10024,3,Campbell Alexander,52fe430a9251416c75001201,2,7447,Alec Baldwin,1,466,941
11351,10024,4,Andromeda Fitzgerald,52fe430a9251416c75001205,1,17140,Abigail Breslin,2,584,941
11352,13374,2,Joan Carlyle,52fe45619251416c75054679,1,3234,Joan Cusack,1,259,2088
11353,13374,4,Gen Harwood,52fe45619251416c75054681,1,17265,Hayden Panettiere,3,605,2088
11354,13374,5,Tina Harwood,52fe45619251416c75054685,1,2109,Kim Cattrall,4,738,2088
11355,10564,4,Ruth Meyers,52fe43889251416c7501422f,1,3234,Joan Cusack,3,259,1208
11356,10564,38,Orderly,5888bd7492514163000100d9,2,129868,J.D. Evermore,29,391,1208
11357,10564,1,Novalee Nation,52fe43889251416c75014223,1,524,Natalie Portman,0,503,1208
11358,10564,16,Moses Whitecotten,57d04610c3a3681629000eee,2,65827,Keith David,7,552,1208
11359,10564,2,Lexie Coop,52fe43889251416c75014227,1,15852,Ashley Judd,1,661,1208
11360,364,22,Bruce Wayne/Batman,52fe423cc3a36847f800e57d,2,2232,Michael Keaton,0,260,195
11361,364,7,Max Shreck,52fe423cc3a36847f800e531,2,4690,Christopher Walken,3,379,195
11362,364,6,Selina Kyle/Catwoman,52fe423cc3a36847f800e52d,1,1160,Michelle Pfeiffer,2,513,195
11363,364,9,Commissioner James Gordon,52fe423cc3a36847f800e539,2,3798,Pat Hingle,5,618,195
11364,364,5,Oswald Cobblepot/The Penguin,52fe423cc3a36847f800e529,2,518,Danny DeVito,1,751,195
11365,136797,7,Monarch Maddon,52fe4c1ec3a368484e1a81f9,2,2232,Michael Keaton,7,260,2214
11366,136797,10,Dino Brewster,52fe4c1ec3a368484e1a8205,2,55470,Dominic Cooper,1,458,2214
11367,136797,88,Detective #1,561530b9925141233d001daa,2,41020,E. Roger Mitchell,22,593,2214
11368,136797,89,Detective #2,561530d2c3a368680b01bc75,2,20562,Antoni Corone,23,600,2214
11369,268,4,Bruce Wayne/Batman,52fe422fc3a36847f800aa01,2,2232,Michael Keaton,1,260,154
11370,268,8,Commissioner James Gordon,52fe422fc3a36847f800aa11,2,3798,Pat Hingle,4,618,154
11371,268,5,Jack Napier/The Joker,52fe422fc3a36847f800aa05,2,514,Jack Nicholson,0,638,154
11372,268,6,Vicki Vale,52fe422fc3a36847f800aa09,1,326,Kim Basinger,2,876,154
11373,268,12,Bob the Goon,52fe422fc3a36847f800aa21,2,3801,Tracey Walter,8,889,154
11374,11804,8,Jonathan Rivers,52fe44889251416c750382e3,2,2232,Michael Keaton,0,260,1647
11375,30943,3,Candy Bliss,52fe444d9251416c9100bf39,1,2395,Whoopi Goldberg,2,261,2149
11376,30943,1,Beth Cappadora,52fe444d9251416c9100bf31,1,1160,Michelle Pfeiffer,0,513,2149
11377,30943,2,Pat Cappadora,52fe444d9251416c9100bf35,2,4515,Treat Williams,1,772,2149
11378,14444,4,Ranger Margaret (voice),52fe45f49251416c75068381,1,2395,Whoopi Goldberg,0,261,2351
11379,14444,5,Ranger Frank (voice),52fe45f49251416c75068385,2,60950,David Spade,1,712,2351
11380,78149,18,Whoopi Goldberg,595c1099c3a36825e8058ea1,1,2395,Whoopi Goldberg,2,261,1886
11381,78149,14,Jackie Chan,56784fcf9251411187000319,2,18897,Jackie Chan,0,314,1886
11382,78149,17,Billy Bob Thornton,5908e1369251416492012641,2,879,Billy Bob Thornton,13,549,1886
11383,78149,16,Sylvester Stallone,5908e11fc3a368583b011ff3,2,16483,Sylvester Stallone,1,713,1886
11384,9849,9,Dr. Elliott Coleye,52fe453ac3a36847f80c3283,2,12900,Wallace Shawn,4,262,1871
11385,9849,1,Tim O'Hara,52fe453ac3a36847f80c325b,2,8447,Jeff Daniels,0,667,1871
11386,9849,8,Oncle Martin (le Martien),52fe453ac3a36847f80c327f,2,1062,Christopher Lloyd,3,864,1871
11387,7288,19,Herman,56cf4d749251416e3a00092c,2,12900,Wallace Shawn,10,262,2601
11388,7288,17,Chick,56cf4cb3c3a3681e50002c23,2,1736,James Remar,8,306,2601
11389,7288,20,Tara,56cf4d9f925141799e0007fe,1,52792,Maya Rudolph,11,409,2601
11390,7288,1,Alex Rose,52fe4477c3a36847f809797d,2,7399,Ben Stiller,0,487,2601
11391,7288,7,Coop,52fe4477c3a36847f8097999,2,15009,Justin Theroux,4,609,2601
11392,7288,2,Nancy Kendricks,52fe4477c3a36847f8097981,1,69597,Drew Barrymore,1,628,2601
11393,7288,35,"Narrator (voice, uncredited)",5942c5fc9251417f5b00ff59,2,518,Danny DeVito,26,751,2601
11394,7288,15,Bartender,561e103b92514142b6001bc6,1,60959,Jackie Sandler,6,764,2601
11395,7288,31,Pharmacy Customer,56d20e939251413e59009f09,2,3801,Tracey Walter,22,889,2601
11396,22074,9,Himself,52fe4432c3a368484e015295,2,12900,Wallace Shawn,6,262,2207
11397,4723,38,Baron Von Westphalen,52fe43d6c3a36847f8073239,2,12900,Wallace Shawn,22,262,1971
11398,4723,16,Boxer Santaros,52fe43d6c3a36847f80731e1,2,18918,Dwayne Johnson,0,275,1971
11399,4723,36,Veronica Mung / Dream,52fe43d6c3a36847f8073231,1,56322,Amy Poehler,20,346,1971
11400,4723,37,Nana Mae Frost,52fe43d6c3a36847f8073235,1,8436,Miranda Richardson,21,390,1971
11401,4723,24,Private Pilot Abilene,52fe43d6c3a36847f8073201,2,12111,Justin Timberlake,8,456,1971
11402,4723,22,Dr. Inga Von Westphalen,52fe43d6c3a36847f80731f9,1,5151,Beth Grant,6,470,1971
11403,4723,33,General Teena MacArthur,52fe43d6c3a36847f8073225,1,21197,Janeane Garofalo,17,484,1971
11404,4723,40,Simon Theory,52fe43d6c3a36847f8073241,2,19303,Kevin Smith,24,673,1971
11405,4723,21,Bart Bookman,52fe43d6c3a36847f80731f5,2,16165,Jon Lovitz,5,735,1971
11406,4723,17,Roland Taverner,52fe43d6c3a36847f80731e5,2,57599,Seann William Scott,1,742,1971
11407,4723,64,Dancer #4,58c96e3b925141111300b61f,1,1752319,Becca Sweitzer,47,760,1971
11408,4723,30,Cyndi Pinziki,52fe43d6c3a36847f8073219,1,4496,Nora Dunn,14,778,1971
11409,4723,18,Krysta Now,52fe43d6c3a36847f80731e9,1,11863,Sarah Michelle Gellar,2,789,1971
11410,451,24,Landlady,5402bc210e0a2658de006b1c,1,12133,Laurie Metcalf,11,263,2134
11411,451,1,Ben Sanderson,52fe4245c3a36847f801117b,2,2963,Nicolas Cage,0,453,2134
11412,451,2,Sera,52fe4245c3a36847f801117f,1,1951,Elisabeth Shue,1,769,2134
11413,38073,10,Female Bartender,52fe46919251416c91058843,0,109869,Kristen Schaal,23,264,1964
11414,38073,4,Garrett Scully,52fe46919251416c9105882f,2,15033,Justin Long,1,610,1964
11415,38073,3,Erin Rankin Langford,52fe46919251416c9105882b,1,69597,Drew Barrymore,0,628,1964
11416,38073,36,Ron Surgeoner,59190eea925141585204ee62,2,71403,Rob Riggle,11,705,1964
11417,38073,12,Box Saunders,52fe46919251416c9105884b,2,58224,Jason Sudeikis,3,718,1964
11418,38073,5,Corrine Berlin,52fe46919251416c91058833,1,18979,Christina Applegate,4,793,1964
11419,38073,6,Will Broderick,52fe46919251416c91058837,2,17402,Ron Livingston,5,855,1964
11420,80035,11,Manfred,52fe479e9251416c91070369,2,8655,R. Lee Ermey,10,265,2360
11421,80035,5,Franklin,52fe479e9251416c91070355,2,21007,Jonah Hill,2,368,2360
11422,80035,6,Evan,52fe479e9251416c91070359,2,7399,Ben Stiller,0,487,2360
11423,80035,27,Neighbor,52fe479e9251416c910703ab,2,8289,Billy Crudup,15,527,2360
11424,80035,12,Hero Alien,52fe479e9251416c9107036d,2,17005,Doug Jones,7,556,2360
11425,80035,7,Bob,52fe479e9251416c9107035d,2,4937,Vince Vaughn,1,659,2360
11426,80035,13,Sergeant Bressman,52fe479e9251416c91070371,2,62831,Will Forte,5,676,2360
11427,80035,34,Casual Wanker #1,55b08b52c3a368246c00801c,2,62861,Andy Samberg,16,755,2360
11428,26306,2,Bill Bowerman,52fe44fac3a368484e0419c1,2,8655,R. Lee Ermey,1,265,1131
11429,26306,1,Steve Prefontaine,52fe44f9c3a368484e0419bd,2,7499,Jared Leto,0,362,1131
11430,26306,4,Pat Tyson,52fe44fac3a368484e0419c9,2,33654,Breckin Meyer,3,531,1131
11431,14811,52,One of Rabbi's students (uncredited),57053fadc3a368029b000540,2,52699,Danny Mann,37,267,2447
11432,10386,105,Additional Voices (voice),571f9875925141052c002d90,0,84493,Mickie McGowan,23,268,1134
11433,10386,3,The Iron Giant (voice),52fe43649251416c7500e873,2,12835,Vin Diesel,2,273,1134
11434,10386,21,Additional Voices,52fe43649251416c7500e8c3,2,78317,Bob Bergen,10,313,1134
11435,10386,16,Kent Mansley (voice),52fe43649251416c7500e8af,2,4443,Christopher McDonald,3,622,1134
11436,10386,4,Mrs. Lynley Tensedge (voice),52fe43649251416c7500e877,1,9599,Cloris Leachman,6,646,1134
11437,10386,1,Annie Hughes (voice),52fe43649251416c7500e86b,1,4491,Jennifer Aniston,1,800,1134
11438,9279,21,First Lady,52fe44e1c3a36847f80af72b,1,35159,Laraine Newman,7,269,379
11439,9279,12,Howard Langston,52fe44e0c3a36847f80af709,2,1100,Arnold Schwarzenegger,0,272,379
11440,9279,23,Mall Santa,5679bc6fc3a3685bc3000045,2,26485,Jim Belushi,8,783,379
11441,58151,9,Charley Brewster,52fe4956c3a36847f8194f7b,2,21028,Anton Yelchin,0,270,1993
11442,58151,12,Ed Thompson,52fe4956c3a36847f8194f87,2,54691,Christopher Mintz-Plasse,3,422,1993
11443,58151,10,Jerry Dandrige,52fe4956c3a36847f8194f7f,2,72466,Colin Farrell,1,474,1993
